LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,WARNING_SENT,time,id
500000.0,2,2,1,33,0,0,0,0,0,0,264479.0,275025.0,285034.0,290002.0,295756.0,302149.0,15000.0,14500.0,10370.0,11000.0,11000.0,13000.0,0,0,1,15375
30000.0,2,3,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15377
140000.0,2,2,1,48,0,0,0,0,0,0,41241.0,42548.0,44552.0,46503.0,48418.0,49277.0,1996.0,3000.0,3000.0,3000.0,1790.0,1965.0,0,0,1,15384
90000.0,2,2,1,34,-1,2,-1,-1,-2,-2,336.0,168.0,432.0,0.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,1,1,1,15385
20000.0,2,3,1,44,0,0,0,0,0,0,5636.0,6737.0,7832.0,8624.0,8800.0,9300.0,1200.0,1208.0,1000.0,176.0,500.0,0.0,0,0,1,15386
30000.0,2,6,1,45,0,0,0,0,0,0,26958.0,26716.0,26679.0,22972.0,20152.0,11688.0,4000.0,5022.0,1232.0,820.0,286.0,237.0,0,0,1,15387
250000.0,2,1,2,35,0,0,0,0,0,0,154878.0,152677.0,134445.0,136219.0,117625.0,107642.0,5200.0,5200.0,10000.0,4014.0,4057.0,4000.0,0,0,1,15388
350000.0,2,2,2,33,0,0,0,0,0,0,187649.0,141353.0,142923.0,145149.0,132948.0,85677.0,5100.0,5400.0,6100.0,6000.0,3200.0,3100.0,0,0,1,15389
150000.0,2,2,1,49,-1,-1,0,-1,-1,-1,4016.0,5115.0,3425.0,1334.0,2117.0,1098.0,5119.0,1002.0,1336.0,2119.0,1098.0,757.0,0,1,1,15390
120000.0,2,3,2,53,-1,2,-1,-1,0,-1,1743.0,316.0,316.0,632.0,316.0,316.0,0.0,316.0,632.0,0.0,316.0,816.0,0,0,1,15394
140000.0,2,3,2,53,0,0,0,0,0,0,142270.0,144418.0,143728.0,125158.0,93998.0,91229.0,5357.0,5829.0,6240.0,3500.0,3500.0,4000.0,0,0,1,15395
50000.0,2,3,1,55,0,0,0,0,0,0,23593.0,24787.0,9145.0,12423.0,41956.0,45112.0,1831.0,1189.0,3467.0,30000.0,4000.0,0.0,0,0,1,15397
280000.0,2,2,1,49,2,2,2,0,0,0,28788.0,31315.0,30529.0,33562.0,34557.0,35600.0,3315.0,0.0,3562.0,1557.0,1600.0,3175.0,0,0,1,15400
470000.0,2,2,1,49,0,-1,-1,-1,-1,-1,3388.0,1359.0,7650.0,6682.0,1942.0,0.0,1359.0,7650.0,6682.0,1942.0,0.0,5870.0,1,1,1,15401
100000.0,2,5,1,54,0,0,0,0,0,0,95980.0,99056.0,100415.0,102666.0,63913.0,65246.0,4057.0,3232.0,3275.0,2290.0,2365.0,2382.0,0,0,1,15402
160000.0,2,3,1,53,0,0,0,0,0,0,123760.0,124218.0,124438.0,112113.0,96459.0,93449.0,6018.0,5810.0,4591.0,3524.0,3542.0,3426.0,0,0,1,15403
130000.0,2,3,1,49,0,0,-2,-2,-2,-2,132571.0,-829.0,-829.0,-829.0,-829.0,-829.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15405
140000.0,2,2,1,48,0,0,0,0,0,0,248822.0,246595.0,249664.0,253418.0,258909.0,255232.0,10000.0,10200.0,9000.0,9000.0,10000.0,10000.0,0,0,1,15409
360000.0,2,1,1,51,-2,-2,-2,-2,-2,-2,1495.0,1117.0,7062.0,-3.0,1178.0,-2.0,1120.0,7065.0,0.0,1181.0,0.0,1758.0,0,0,1,15413
170000.0,2,1,1,52,-2,-1,0,0,-1,-1,416.0,2939.0,5447.0,416.0,7509.0,6387.0,2939.0,3000.0,5.0,7509.0,6387.0,1666.0,0,0,1,15415
20000.0,1,2,2,24,0,0,2,0,0,0,15886.0,16337.0,16470.0,10195.0,11195.0,11995.0,2500.0,800.0,1500.0,1000.0,800.0,6720.0,0,0,1,15423
60000.0,1,2,2,38,0,0,0,0,-2,-2,57775.0,51280.0,16299.0,-41.0,-41.0,-41.0,2000.0,1043.0,0.0,0.0,0.0,17500.0,1,1,1,15426
50000.0,1,2,2,23,0,0,0,0,0,0,42284.0,31512.0,26097.0,27148.0,54991.0,28480.0,1800.0,1600.0,1500.0,1000.0,2400.0,1500.0,0,0,1,15428
180000.0,1,1,2,26,-2,-2,-2,-2,-2,-1,-106.0,-200.0,-200.0,-200.0,0.0,4709.0,0.0,0.0,0.0,200.0,4709.0,0.0,0,0,1,15437
120000.0,1,1,2,27,0,0,0,0,0,0,117324.0,91457.0,94478.0,74807.0,76952.0,0.0,3500.0,5390.0,3200.0,3500.0,3000.0,77233.0,0,0,1,15440
50000.0,1,1,2,25,0,0,2,2,2,0,44477.0,45425.0,48559.0,49065.0,48057.0,48942.0,2000.0,3134.0,1640.0,0.0,1968.0,1504.0,0,0,1,15445
500000.0,1,1,2,28,0,0,0,0,0,0,59646.0,49412.0,48060.0,51132.0,49348.0,40652.0,43018.0,3030.0,10022.0,3064.0,3022.0,2018.0,0,0,1,15451
120000.0,1,1,2,27,0,0,2,0,0,0,75896.0,77931.0,79384.0,81367.0,82321.0,84336.0,3900.0,3300.0,3900.0,3200.0,3500.0,3500.0,0,0,1,15452
160000.0,1,2,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15458
290000.0,1,2,1,38,-1,-1,-1,-1,-1,0,3137.0,7999.0,2948.0,-6097.0,11037.0,17834.0,8042.0,2980.0,2777.0,17941.0,10002.0,10000.0,0,0,1,15464
290000.0,1,2,1,38,0,0,0,0,0,0,116625.0,118801.0,99370.0,84836.0,82168.0,80299.0,5000.0,3530.0,3019.0,2818.0,3000.0,3199.0,0,0,1,15467
230000.0,1,2,1,45,0,0,0,0,0,0,41414.0,42420.0,44234.0,45684.0,46653.0,47779.0,2000.0,2500.0,2500.0,2000.0,2000.0,2000.0,0,0,1,15474
60000.0,1,2,1,48,0,0,0,0,0,-1,60924.0,60089.0,59828.0,58217.0,18527.0,40334.0,2400.0,2800.0,2000.0,1110.0,40621.0,1800.0,0,0,1,15476
200000.0,1,2,2,30,0,0,0,0,0,0,179273.0,182624.0,188541.0,179380.0,41060.0,41258.0,6657.0,10000.0,8000.0,2000.0,2000.0,2000.0,0,0,1,15477
480000.0,1,2,1,30,-1,-1,-1,-1,-1,-1,1309.0,662.0,645.0,32636.0,27552.0,1428.0,668.0,645.0,32641.0,27552.0,1428.0,11822.0,0,0,1,15478
150000.0,1,1,1,37,-2,-2,-2,-2,-2,-2,22109.0,10876.0,10268.0,5872.0,3068.0,2181.0,10943.0,10273.0,5978.0,3068.0,2181.0,3242.0,1,1,1,15481
30000.0,1,3,1,28,-1,0,0,0,2,0,38390.0,20830.0,56262.0,59113.0,58016.0,30900.0,4200.0,36444.0,4360.0,4.0,2204.0,0.0,0,0,1,15489
30000.0,1,2,1,48,0,0,0,-1,-1,-1,29428.0,19950.0,24514.0,4083.0,6234.0,0.0,1402.0,10096.0,4083.0,6255.0,0.0,0.0,0,0,1,15496
50000.0,1,3,1,44,-1,-1,-1,-1,-1,-1,1261.0,1261.0,0.0,1261.0,1261.0,1261.0,1261.0,0.0,2522.0,1261.0,1261.0,1432.0,0,0,1,15508
80000.0,1,2,2,43,0,0,0,-2,-2,-2,70479.0,71900.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,390.0,0,0,1,15509
160000.0,1,3,1,38,0,0,0,0,0,0,25003.0,23621.0,24994.0,15778.0,9333.0,7083.0,2000.0,5060.0,5000.0,1500.0,0.0,0.0,0,0,1,15510
200000.0,1,2,1,36,-1,-1,-1,-1,-1,-1,75.0,3707.0,697.0,0.0,2769.0,1382.0,3707.0,697.0,0.0,2769.0,1438.0,2411.0,0,0,1,15511
260000.0,1,2,2,32,0,0,0,0,0,0,170276.0,164617.0,150188.0,138975.0,134225.0,128321.0,6200.0,6000.0,6000.0,5006.0,5006.0,6006.0,1,1,1,15513
140000.0,1,3,1,37,-1,-1,-1,-1,-1,-1,13806.0,1003.0,1170.0,1003.0,1003.0,1003.0,1003.0,1170.0,1003.0,1003.0,1003.0,1003.0,1,1,1,15515
20000.0,1,2,2,34,0,0,0,0,0,0,18351.0,17706.0,18831.0,18334.0,17280.0,15582.0,1304.0,1429.0,1608.0,346.0,312.0,318.0,1,1,1,15516
170000.0,1,3,1,42,0,0,0,0,0,0,191865.0,186841.0,183151.0,170838.0,80934.0,80821.0,7080.0,8271.0,5159.0,2700.0,2619.0,3500.0,0,0,1,15519
180000.0,1,2,2,32,0,0,0,0,-1,0,45469.0,39368.0,9652.0,10775.0,1943.0,13243.0,5000.0,2000.0,3000.0,1943.0,13000.0,170000.0,0,0,1,15520
360000.0,1,2,1,35,-2,-2,-1,2,2,-2,0.0,0.0,1300.0,300.0,0.0,598.0,0.0,1300.0,0.0,0.0,598.0,1352.0,0,0,1,15521
80000.0,1,2,2,36,0,0,2,2,0,0,79673.0,79353.0,80107.0,78323.0,45985.0,45434.0,7100.0,2600.0,371.0,1904.0,1801.0,1801.0,0,0,1,15524
150000.0,1,2,1,40,0,0,0,0,0,0,154432.0,106396.0,105332.0,82191.0,77262.0,49851.0,4000.0,7041.0,3000.0,3116.0,2500.0,5000.0,0,0,1,15525
140000.0,1,3,1,47,-1,-1,-1,2,0,0,292.0,396.0,792.0,884.0,488.0,1092.0,500.0,792.0,488.0,0.0,1000.0,0.0,1,1,1,15526
190000.0,1,2,2,39,0,0,0,0,0,0,146224.0,149289.0,152886.0,156273.0,159800.0,162570.0,5500.0,6000.0,6000.0,6000.0,6000.0,6000.0,0,0,1,15527
260000.0,1,1,2,33,0,0,0,0,0,0,93767.0,80944.0,67691.0,53334.0,76056.0,64968.0,3014.0,3017.0,2016.0,43000.0,2000.0,2000.0,0,0,1,15529
200000.0,1,2,2,35,0,0,0,0,0,0,27784.0,33877.0,35420.0,26609.0,25392.0,23367.0,10000.0,10000.0,2000.0,5000.0,5000.0,1000.0,0,0,1,15534
230000.0,1,2,2,31,0,0,0,0,0,0,100074.0,107085.0,115039.0,117144.0,117429.0,117560.0,9000.0,10000.0,6000.0,3405.0,3000.0,1286.0,0,0,1,15538
450000.0,1,2,2,36,-2,-2,-2,-2,-2,-2,8012.0,4009.0,5226.0,4715.0,3275.0,6422.0,4021.0,5241.0,4729.0,3284.0,6441.0,4285.0,1,1,1,15548
480000.0,1,1,1,43,0,0,0,0,0,0,377420.0,389573.0,400693.0,393892.0,348733.0,331930.0,20000.0,20000.0,20005.0,15000.0,15000.0,12000.0,0,0,1,15561
180000.0,1,1,2,33,0,0,0,2,0,0,3060.0,1854.0,3238.0,2106.0,1510.0,1746.0,1000.0,2500.0,0.0,1000.0,500.0,930.0,0,0,1,15564
50000.0,1,3,2,40,0,0,0,0,0,0,43530.0,43344.0,46616.0,48872.0,19981.0,16554.0,2000.0,4000.0,4500.0,2000.0,1000.0,3000.0,1,1,1,15566
500000.0,1,1,2,39,0,0,0,0,0,0,297309.0,290425.0,286959.0,278420.0,291642.0,286666.0,10322.0,13500.0,10000.0,30000.0,12000.0,10000.0,0,0,1,15567
50000.0,1,2,1,51,0,0,0,0,0,0,40197.0,41240.0,37093.0,32925.0,26640.0,22247.0,2044.0,2000.0,1547.0,2388.0,944.0,1000.0,1,1,1,15574
110000.0,1,2,2,55,0,0,0,0,2,0,51716.0,113395.0,111693.0,115073.0,111811.0,111719.0,65668.0,4267.0,9455.0,0.0,3991.0,8071.0,1,1,1,15575
180000.0,1,2,1,48,-1,-1,-1,-1,-1,-1,1294.0,1294.0,1466.0,1294.0,2324.0,264.0,1294.0,1466.0,1294.0,2324.0,264.0,264.0,0,0,1,15577
460000.0,1,2,1,51,-1,-1,-1,-1,0,-1,326.0,827.0,289.0,44517.0,36065.0,6591.0,831.0,290.0,44558.0,101.0,6621.0,9584.0,1,1,1,15579
350000.0,1,1,1,56,0,0,0,0,0,0,257463.0,256706.0,257944.0,149040.0,144639.0,139558.0,10023.0,7700.0,5162.0,5025.0,5041.0,5061.0,0,0,1,15582
20000.0,1,3,1,52,0,0,3,2,0,0,16049.0,19967.0,19368.0,18759.0,19131.0,19533.0,4519.0,0.0,0.0,683.0,709.0,1027.0,1,1,1,15583
240000.0,1,1,2,57,0,0,0,0,0,0,224041.0,238077.0,245387.0,248945.0,224776.0,11567.0,18800.0,12000.0,10000.0,20019.0,3000.0,9000.0,0,0,1,15586
50000.0,1,2,2,52,0,0,0,-1,0,0,45840.0,47595.0,28491.0,3642.0,12291.0,16674.0,8000.0,8080.0,15012.0,10000.0,8000.0,2000.0,0,0,1,15587
500000.0,1,3,1,52,-1,-1,-1,-1,-1,-1,30561.0,38207.0,18008.0,29158.0,11484.0,103340.0,38219.0,18008.0,29248.0,11484.0,103340.0,28524.0,0,0,1,15589
90000.0,2,2,2,23,0,0,0,0,0,0,87727.0,89402.0,88118.0,87852.0,49042.0,49251.0,3160.0,3688.0,4559.0,1665.0,1707.0,1807.0,0,0,1,15601
20000.0,2,3,2,24,-1,-1,-2,-2,-1,0,12509.0,0.0,0.0,0.0,13398.0,7224.0,0.0,0.0,0.0,13398.0,0.0,0.0,0,0,1,15603
120000.0,2,2,2,25,-1,-1,-1,-1,-1,0,827.0,827.0,827.0,827.0,1654.0,827.0,827.0,827.0,827.0,1654.0,0.0,0.0,0,0,1,15604
130000.0,2,2,2,28,0,0,0,0,0,0,120208.0,111999.0,114413.0,116721.0,117795.0,120511.0,5500.0,5700.0,5692.0,4500.0,4850.0,3800.0,1,1,1,15606
90000.0,2,2,2,27,0,0,0,0,0,0,18525.0,14242.0,25574.0,21948.0,19689.0,11026.0,10105.0,16776.0,19689.0,0.0,5000.0,15000.0,0,0,1,15607
430000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,389.0,389.0,389.0,383.0,1462.0,389.0,390.0,390.0,384.0,1469.0,390.0,390.0,0,0,1,15608
10000.0,2,1,2,22,0,0,0,0,0,-2,9791.0,7052.0,6816.0,5210.0,0.0,0.0,1275.0,2500.0,1000.0,0.0,0.0,0.0,0,0,1,15610
210000.0,2,2,2,25,-1,-1,0,0,-1,-1,648.0,34601.0,30853.0,13774.0,3988.0,0.0,39637.0,1371.0,1000.0,11197.0,0.0,3223.0,0,0,1,15611
120000.0,2,3,1,30,-2,-2,-2,-2,-2,-2,757.0,757.0,1549.0,757.0,757.0,1328.0,757.0,1549.0,757.0,757.0,1328.0,757.0,0,0,1,15612
120000.0,2,2,1,30,0,0,0,0,0,0,121038.0,121211.0,119339.0,122334.0,121254.0,122094.0,4700.0,4400.0,5000.0,4600.0,5000.0,4500.0,0,0,1,15613
220000.0,2,1,2,28,0,0,-1,-1,-1,0,53342.0,56022.0,5806.0,5637.0,23054.0,10730.0,5000.0,5806.0,5637.0,23054.0,0.0,2406.0,0,0,1,15619
280000.0,2,2,2,29,-1,-1,-1,-1,0,0,7545.0,2549.0,3266.0,10501.0,10131.0,8471.0,2709.0,3284.0,11001.0,8.0,6.0,666.0,0,0,1,15622
320000.0,2,1,2,33,-2,-2,-2,-2,-2,-2,2722.0,11040.0,9422.0,0.0,1200.0,1150.0,11040.0,9422.0,0.0,1200.0,1150.0,0.0,0,0,1,15627
140000.0,2,2,1,35,0,0,0,0,0,0,62244.0,55125.0,48943.0,42337.0,35446.0,29383.0,2000.0,2200.0,2000.0,1300.0,2000.0,0.0,0,0,1,15630
200000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,5625.0,12125.0,13300.0,3450.0,13880.0,5147.0,12125.0,13416.0,3450.0,13880.0,5147.0,1050.0,0,0,1,15634
250000.0,2,2,1,36,0,0,0,0,-1,0,253627.0,239250.0,245611.0,33017.0,182078.0,184036.0,10153.0,11000.0,4701.0,190071.0,8000.0,10014.0,0,0,1,15641
360000.0,2,2,1,38,-1,-1,-1,0,-1,0,994.0,0.0,27566.0,28558.0,12495.0,18906.0,0.0,27566.0,2513.0,12495.0,8906.0,1841.0,0,0,1,15642
310000.0,2,2,1,34,0,0,0,0,0,0,86769.0,87842.0,42594.0,26198.0,26766.0,27341.0,2800.0,3021.0,1600.0,1000.0,1000.0,2000.0,0,0,1,15643
130000.0,2,2,1,37,0,0,0,2,0,0,41200.0,42532.0,46413.0,45000.0,45800.0,0.0,2019.0,4900.0,0.0,1000.0,0.0,0.0,1,1,1,15655
150000.0,2,3,1,46,0,0,0,0,0,0,38985.0,36466.0,31907.0,33300.0,34681.0,36060.0,10107.0,20000.0,10000.0,10000.0,10000.0,10000.0,0,0,1,15656
120000.0,2,3,1,37,-2,-2,-2,-2,-2,-1,3140.0,448.0,0.0,0.0,0.0,10614.0,448.0,0.0,0.0,0.0,10614.0,0.0,0,0,1,15659
100000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,1594.0,4612.0,2098.0,3494.0,2086.0,2379.0,4612.0,2099.0,3494.0,2086.0,2379.0,3219.0,0,0,1,15661
410000.0,1,1,2,27,0,-1,-1,0,-1,-1,7189.0,15646.0,15678.0,40512.0,17884.0,34251.0,16090.0,16076.0,40203.0,17974.0,34518.0,369.0,0,0,1,15668
140000.0,1,2,2,30,-1,-1,-1,0,0,0,1288.0,-4925.0,136239.0,137748.0,81195.0,47338.0,0.0,143200.0,5200.0,2352.0,2000.0,2000.0,0,0,1,15670
100000.0,1,1,2,26,-1,0,0,0,0,0,2724.0,46286.0,46435.0,4398.0,3437.0,3476.0,45000.0,2300.0,1000.0,0.0,1000.0,100.0,0,0,1,15678
70000.0,1,1,2,27,0,0,-2,-2,-2,-1,2219.0,0.0,0.0,0.0,0.0,1453.0,0.0,0.0,0.0,0.0,1453.0,0.0,0,0,1,15679
220000.0,1,1,2,32,-1,-1,0,-1,-1,-1,13596.0,34661.0,29084.0,31770.0,3322.0,32528.0,34661.0,11000.0,31770.0,3322.0,32528.0,139961.0,0,0,1,15680
250000.0,1,2,2,28,-2,-2,-2,-2,-2,-2,22303.0,51749.0,186394.0,9458.0,6620.0,10040.0,51762.0,186398.0,9467.0,6620.0,10040.0,8960.0,0,0,1,15682
210000.0,1,2,2,29,0,0,0,0,0,0,118905.0,118620.0,78297.0,36137.0,33264.0,29493.0,5000.0,4000.0,2000.0,2000.0,2000.0,2000.0,0,0,1,15684
170000.0,1,2,2,29,0,0,0,0,-1,0,23070.0,186183.0,164405.0,93983.0,2806.0,1732.0,164000.0,7000.0,5215.0,3500.0,2000.0,300.0,0,0,1,15686
10000.0,1,2,2,29,0,0,0,-1,0,0,9363.0,9990.0,-10.0,6390.0,6682.0,7271.0,1000.0,0.0,6400.0,400.0,700.0,500.0,0,0,1,15687
80000.0,1,2,2,26,0,0,-1,-1,-1,-1,350.0,-40.0,70.0,180.0,-210.0,220.0,0.0,500.0,500.0,0.0,820.0,500.0,0,1,1,15692
360000.0,1,1,2,29,0,0,0,0,0,0,109997.0,205119.0,209680.0,213527.0,174907.0,126309.0,100000.0,8270.0,8423.0,6753.0,5139.0,5000.0,0,0,1,15693
170000.0,1,2,2,33,-1,-1,-1,-1,-1,-1,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,2754.0,0,0,1,15695
80000.0,1,1,2,33,0,0,0,0,0,0,73983.0,75454.0,77738.0,77235.0,76835.0,34751.0,3300.0,4100.0,2000.0,0.0,0.0,0.0,1,1,1,15696
130000.0,1,2,1,33,0,0,0,0,0,0,39251.0,40772.0,40437.0,9919.0,10295.0,7964.0,2500.0,3200.0,1200.0,500.0,447.0,1000.0,0,0,1,15697
260000.0,1,2,2,34,0,0,0,0,0,0,32324.0,24103.0,20158.0,12619.0,176498.0,172274.0,1503.0,2260.0,3030.0,170039.0,6227.0,6052.0,0,0,1,15698
500000.0,1,3,2,53,-1,-1,-1,-1,-1,2,17362.0,16666.0,16666.0,16666.0,33923.0,16666.0,16666.0,16666.0,16666.0,33923.0,0.0,16666.0,0,0,1,15704
180000.0,1,2,1,36,-2,-2,-2,-2,-2,-2,15315.0,0.0,0.0,0.0,500.0,2240.0,0.0,0.0,0.0,500.0,2240.0,1800.0,0,0,1,15706
360000.0,1,1,1,37,0,0,0,0,0,0,68438.0,71287.0,73406.0,74397.0,75467.0,79841.0,4000.0,3009.0,3509.0,3500.0,5000.0,5019.0,0,0,1,15708
230000.0,1,2,1,41,0,0,0,0,0,0,33842.0,35273.0,36693.0,37006.0,36519.0,31204.0,2000.0,2000.0,2000.0,2500.0,2000.0,2000.0,0,0,1,15709
150000.0,1,1,1,35,-2,-2,-2,-2,-2,-2,5819.0,805.0,-48.0,8029.0,2188.0,9157.0,809.0,0.0,8077.0,2199.0,9202.0,2112.0,0,0,1,15711
10000.0,1,2,1,41,-2,-2,-2,-2,-2,-2,3311.0,7244.0,3980.0,0.0,9263.0,3693.0,7244.0,4000.0,0.0,9263.0,3693.0,0.0,0,0,1,15713
270000.0,1,1,1,39,-2,-2,-2,-2,-1,-1,10648.0,0.0,15332.0,9094.0,225604.0,7443.0,0.0,3119.0,9124.0,225616.0,7443.0,69550.0,0,0,1,15715
50000.0,1,2,2,44,0,0,0,0,0,0,15735.0,15681.0,35492.0,7988.0,8986.0,10463.0,1500.0,3100.0,3000.0,1500.0,2000.0,1500.0,0,0,1,15716
250000.0,1,2,1,34,-1,-1,-1,-1,-1,0,6461.0,8117.0,2200.0,3772.0,8650.0,17650.0,8117.0,2200.0,3772.0,8650.0,10000.0,4646.0,0,0,1,15717
280000.0,1,2,1,35,0,0,0,0,0,0,202260.0,102097.0,104596.0,106950.0,87706.0,88396.0,4000.0,4000.0,4000.0,3000.0,3600.0,3100.0,0,0,1,15719
250000.0,1,2,1,44,0,0,0,0,0,0,254933.0,244433.0,249882.0,248013.0,99071.0,98928.0,8754.0,10866.0,5592.0,2212.0,2565.0,2156.0,0,0,1,15722
30000.0,2,2,2,21,0,0,0,0,0,0,28409.0,28530.0,29435.0,30841.0,29434.0,16565.0,2000.0,2000.0,2000.0,1765.0,331.0,0.0,0,0,1,15725
50000.0,2,2,2,22,0,0,0,0,-1,0,50784.0,50670.0,50222.0,20013.0,39721.0,30526.0,2300.0,2000.0,1682.0,41803.0,1261.0,1200.0,0,0,1,15727
220000.0,1,1,1,42,-1,-1,-1,-1,0,-1,2358.0,156.0,0.0,50510.0,2202.0,4533.0,156.0,0.0,50510.0,0.0,5131.0,0.0,0,0,1,15731
160000.0,2,1,1,27,0,0,0,0,0,0,146643.0,151342.0,152714.0,141957.0,140605.0,143519.0,6645.0,4844.0,6368.0,3961.0,4086.0,4280.0,0,0,1,15736
140000.0,2,2,2,27,0,0,0,0,0,0,134936.0,137328.0,138767.0,137231.0,128228.0,110803.0,6700.0,6704.0,5000.0,4155.0,4100.0,3600.0,0,0,1,15738
130000.0,2,1,2,26,-2,-2,-2,-1,-1,-2,0.0,365.0,894.0,6006.0,1385.0,1666.0,365.0,894.0,6006.0,1385.0,1666.0,0.0,0,0,1,15743
90000.0,2,2,2,23,0,0,0,0,0,0,23362.0,23255.0,23539.0,28986.0,27079.0,21966.0,9025.0,3539.0,9000.0,650.0,584.0,639.0,0,0,1,15745
20000.0,2,2,1,23,1,2,0,0,0,2,15988.0,16219.0,17626.0,18398.0,19052.0,15429.0,794.0,1674.0,1446.0,1100.0,0.0,379.0,0,0,1,15748
200000.0,2,3,2,25,0,0,0,0,-1,-1,7930.0,5790.0,9853.0,5334.0,5481.0,11344.0,1343.0,5033.0,3516.0,5497.0,11378.0,12774.0,0,0,1,15754
60000.0,2,2,2,22,0,0,0,0,2,2,60434.0,60935.0,56585.0,77520.0,29002.0,30274.0,2141.0,3085.0,3623.0,0.0,3158.0,0.0,0,0,1,15756
50000.0,2,3,2,23,0,0,0,0,0,0,35158.0,34364.0,34212.0,33886.0,32929.0,34549.0,1544.0,1861.0,2004.0,1324.0,3768.0,1.0,1,1,1,15768
30000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15769
100000.0,2,2,2,44,-1,-1,-1,-1,0,0,12566.0,2421.0,3360.0,2845.0,2505.0,2158.0,3061.0,1390.0,6477.0,50.0,43.0,36.0,0,0,1,15779
50000.0,2,2,2,23,0,0,0,0,2,0,48409.0,39572.0,16922.0,19319.0,17644.0,18209.0,1605.0,1603.0,3000.0,0.0,1000.0,1000.0,0,0,1,15783
80000.0,2,2,2,25,0,0,0,0,0,0,36808.0,38190.0,39571.0,40775.0,40592.0,20650.0,2000.0,2000.0,1867.0,1784.0,1050.0,0.0,0,0,1,15790
30000.0,2,2,2,23,0,0,0,2,0,0,10550.0,11670.0,13469.0,14045.0,14509.0,16962.0,1300.0,2000.0,1100.0,1000.0,2700.0,500.0,1,1,1,15792
60000.0,2,2,2,23,0,0,0,0,0,0,45995.0,44955.0,20264.0,20614.0,20877.0,21535.0,2400.0,1700.0,1403.0,1000.0,1000.0,1000.0,0,0,1,15793
70000.0,2,2,2,25,0,0,0,0,2,2,73939.0,70488.0,51152.0,35122.0,28633.0,28039.0,3000.0,2000.0,4500.0,1200.0,0.0,1200.0,1,1,1,15795
200000.0,2,2,2,25,0,0,0,0,0,0,195520.0,195884.0,194045.0,189557.0,177185.0,171010.0,7080.0,8000.0,7011.0,8500.0,6010.0,6000.0,0,0,1,15796
30000.0,2,3,1,23,0,0,2,0,0,0,27552.0,30686.0,29915.0,29994.0,27310.0,27778.0,3605.0,2.0,1731.0,1093.0,1026.0,1964.0,0,0,1,15805
50000.0,2,2,1,28,0,0,0,0,0,0,48198.0,45579.0,43670.0,16643.0,10021.0,9833.0,2195.0,1978.0,1144.0,341.0,345.0,510.0,0,0,1,15811
120000.0,2,1,2,28,0,0,-2,-2,-1,0,2750.0,-650.0,-975.0,-1625.0,2561.0,4187.0,0.0,0.0,0.0,4186.0,2000.0,1000.0,0,0,1,15812
20000.0,2,2,1,27,0,0,0,0,-1,-1,10489.0,8652.0,7143.0,6044.0,780.0,116.0,1222.0,1200.0,1004.0,780.0,116.0,806.0,1,1,1,15813
30000.0,2,2,1,27,-1,-1,2,-1,0,-1,390.0,780.0,390.0,780.0,390.0,390.0,780.0,0.0,780.0,0.0,390.0,150.0,0,0,1,15814
340000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,4617.0,13054.0,15449.0,9610.0,4173.0,12929.0,13054.0,15449.0,9610.0,4373.0,12929.0,8000.0,0,0,1,15828
50000.0,2,2,2,27,0,0,0,0,0,0,33944.0,29194.0,27862.0,21229.0,20178.0,19275.0,1513.0,2000.0,2000.0,1000.0,1000.0,1000.0,0,0,1,15832
130000.0,2,1,2,27,0,-1,-1,0,0,0,15700.0,250.0,7671.0,12088.0,74088.0,63593.0,250.0,7671.0,5000.0,65000.0,3000.0,41803.0,0,0,1,15837
360000.0,2,2,2,29,0,0,0,0,0,0,58653.0,56329.0,55957.0,52392.0,61700.0,42975.0,5886.0,4054.0,8412.0,15096.0,1208.0,3000.0,0,0,1,15838
360000.0,2,2,1,27,-2,-2,-2,-2,-2,-2,5146.0,15381.0,0.0,0.0,0.0,0.0,15381.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15840
50000.0,2,2,1,25,0,-1,-1,-1,-1,-1,2126.0,1513.0,1246.0,1111.0,3018.0,5847.0,1513.0,1246.0,1111.0,3018.0,5847.0,1273.0,0,0,1,15844
